0,0,0,0,0,0,0,0,0
0,0,546,0,0,0,0,0,0
0,546,91,36,0,0,0,0,0
196,15,175,85,316,190,540,0,0
175,106,190,106,141,546,0,0,0
546,21,0,175,15,21,0,0,0
175,141,196,190,190,211,960,0,0
0,175,15,700,190,15,0,0,0
0,0,0,0,0,0,0,0,0


0,0,0,0,0,0,0,0,0
0,0,0,0,546,0,700,36,0
0,0,0,0,175,36,196,141,0
0,0,700,190,36,175,141,21,0
0,0,196,190,211,190,15,21,0
0,0,525,406,15,0,196,15,0
0,0,0,175,540,0,945,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0


0,0,700,190,36,0,196,190,540
0,0,0,0,91,36,91,36,0
0,0,0,910,85,85,15,21,0
0,0,0,0,0,196,540,21,546
0,196,190,190,400,141,196,141,21
0,525,0,0,0,175,141,175,15
0,0,0,0,0,0,91,36,0
0,0,0,0,0,0,175,85,36
0,0,0,0,0,0,0,700,15


0,0,0,0,0,0,0,0,0
0,196,190,106,106,190,190,190,540
546,175,36,91,15,546,0,0,0
21,196,15,21,196,15,0,0,0
175,141,0,91,211,190,36,0,0
0,945,0,21,315,0,525,0,0
0,0,0,91,36,0,0,0,0
0,0,0,91,15,0,0,0,0
0,0,0,175,540,0,0,0,0


0,0,0,0,0,0,0,0,0
0,0,0,0,196,540,0,546,0
0,0,0,0,21,0,546,21,0
0,0,196,540,21,196,15,21,0
0,0,91,330,91,85,106,15,0
0,0,175,190,15,196,141,0,0
0,0,0,0,0,21,175,540,0
0,0,0,0,910,141,0,0,0
0,0,0,0,0,175,540,0,0


0,0,196,190,190,540,0,0,0
0,196,85,106,190,540,546,0,0
0,175,36,21,196,190,15,0,0
0,546,21,91,141,0,0,0,546
0,21,21,175,85,400,190,190,15
0,21,21,0,0,0,0,0,0
0,175,211,960,0,0,0,0,0
0,196,15,0,0,0,0,0,0
0,525,0,0,0,0,0,0,0


0,700,36,0,0,0,0,0,0
0,0,91,106,36,0,700,36,0
0,0,175,141,175,106,190,15,0
0,546,0,21,196,85,190,540,0
0,175,106,15,385,36,546,0,0
0,0,91,190,36,175,15,0,0
0,0,945,0,175,540,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0


0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,546
0,0,0,0,546,0,0,0,21
0,0,0,0,21,196,540,196,141
0,0,0,0,385,85,106,85,15
0,0,0,0,196,36,21,546,0
0,0,0,910,211,141,21,21,0
0,0,0,0,21,21,175,141,546
0,0,0,700,15,175,190,85,15


0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,196,36,0
0,0,0,0,910,190,15,21,0
0,0,0,0,0,700,190,141,0
0,0,700,190,190,36,196,141,0
0,700,190,316,106,85,15,21,0
0,0,700,15,21,546,196,141,0
0,0,0,700,15,175,85,15,0
0,0,0,0,0,0,0,0,0


0,196,36,0,0,0,0,0,0
0,91,141,196,540,0,0,0,0
0,21,175,211,36,0,546,0,0
0,91,36,21,175,36,21,0,0
0,21,525,525,546,301,15,0,0
0,175,106,190,15,21,0,0,0
0,0,945,0,700,15,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0


0,0,0,0,0,0,0,0,0
0,0,0,0,0,546,0,0,0
0,0,0,0,0,91,36,0,0
0,700,36,700,36,91,15,700,36
0,0,175,190,295,85,106,106,15
0,0,0,0,0,0,175,141,0
0,0,0,0,910,36,0,175,36
0,0,0,0,0,21,196,106,15
0,700,190,190,190,85,15,175,540


0,0,0,0,0,0,0,0,0
0,700,190,190,190,106,190,190,36
0,0,0,0,0,945,0,546,21
0,0,0,546,0,0,0,21,21
0,0,0,21,0,0,0,175,141
0,0,0,175,456,0,196,106,141
0,0,0,196,85,106,85,15,21
0,0,0,525,0,175,540,196,15
0,0,0,0,0,0,0,525,0


0,0,0,0,0,0,0,0,0
0,0,0,196,190,190,36,196,36
546,0,0,21,546,0,91,141,525
91,106,190,141,175,190,15,21,0
175,15,0,91,190,36,0,945,0
700,190,190,85,456,525,0,0,0
0,0,0,0,175,540,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0


0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
700,190,190,106,36,0,196,36,546
700,190,106,15,91,190,211,211,15
0,0,945,0,21,196,15,175,36
0,0,0,0,525,91,36,0,525
0,0,0,0,280,15,175,540,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0


0,0,196,36,0,0,0,546,0
0,0,91,85,960,0,0,21,0
0,196,211,36,0,0,0,91,36
0,21,21,175,190,190,106,85,15
0,525,175,36,336,0,91,36,0
0,0,0,525,91,106,15,21,0
0,0,0,700,15,21,700,15,0
0,0,0,0,0,21,0,0,0
0,0,0,0,0,525,0,0,0


0,0,546,0,0,0,0,0,0
0,0,91,106,36,0,0,0,0
0,0,175,15,21,0,0,0,0
0,546,0,280,141,0,756,0,0
0,175,190,190,211,36,21,0,0
0,0,700,190,211,15,175,36,0
0,0,0,546,175,36,196,15,0
0,0,0,175,190,85,15,0,0
0,0,0,0,0,0,0,0,0


0,0,0,0,0,0,0,0,0
0,0,0,0,700,36,0,700,36
0,0,0,0,196,85,36,0,21
0,0,756,0,315,0,175,106,15
700,190,211,106,190,190,106,15,0
0,196,15,21,0,196,141,546,0
0,525,0,21,0,175,85,15,0
0,0,0,525,0,0,0,0,0
0,0,0,0,0,0,0,0,0


0,0,0,0,546,0,0,0,0
0,0,0,0,21,0,0,0,0
0,0,0,0,21,546,0,0,0
0,0,756,0,21,21,0,0,0
0,196,15,0,91,295,36,0,0
