000000000
000000000
0546196365460000
0212152521075600
0175211362102100
196190852114351968536546
52512602119615017515
017519085150000
000000000


0,0,0,0,0,0,0,0,1
0,700,36,546,0,0,0,0,1
0,0,21,21,0,546,0,0,1
0,0,91,295,190,15,0,0,1
196,106,15,0,546,0,0,0,1
175,211,190,106,15,0,0,0,1
700,15,126,21,196,960,0,0,1
0,0,175,85,15,0,0,0,1
0,0,0,0,0,0,0,0,1


0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,700,36,0,756,0,0
0,700,190,456,91,36,91,36,0
0,0,0,91,15,21,21,21,0
0,0,700,15,126,91,141,525,0
0,0,0,0,175,15,21,0,0
0,0,0,0,0,0,525,0,0
1,1,1,1,1,1,1,1,1


